XYDATA,TRP_lipid-000_12-11-25-1,TRP_lipid-005_12-11-25-1,TRP_lipid-010_12-11-25-1,TRP_lipid-015_12-11-25-1,TRP_lipid-020_12-11-25-1,TRP_lipid-025_12-11-25-1,TRP_lipid-030_12-11-25-1,TRP_lipid-035_12-11-25-1,TRP_lipid-040_12-11-25-1,TRP_lipid-045_12-11-25-1,TRP_lipid-050_12-11-25-1
331.5000,1965.11,1914.02,1882.56,1860.79,1831.32,1801.64,1772.48,1741.22,1721.48,1688.82,1683.25
332.0000,2000.75,1948.73,1916.82,1894.94,1865.27,1834.89,1805.09,1772.98,1753.03,1719.94,1713.3
332.5000,2040.41,1986.96,1953.81,1931.56,1901.47,1870.62,1840.97,1808.04,1786.92,1753.47,1746.58
333.0000,2083.33,2028.37,1994.84,1971.19,1941.1,1909.66,1878.63,1845.01,1823.71,1790.01,1783.03
333.5000,2115.32,2059.17,2024.53,2001.37,1969.99,1937.86,1907.07,1872.25,1851.88,1816.55,1809.5
334.0000,2156.23,2098.66,2063.76,2040.71,2008.78,1975.77,1943.91,1908.6,1887.64,1851.39,1843.84
334.5000,2190.43,2131.74,2096.56,2072.79,2039.94,2005.8,1973.58,1938,1916.67,1879.9,1872.04
335.0000,2226.89,2167.54,2131.55,2106.7,2073.98,2038.75,2006.87,1970.12,1948.89,1911.08,1903.17
335.5000,2259.63,2199.17,2162.18,2137.01,2104.61,2068.67,2035.86,1998.76,1977.05,1939.5,1930.19
336.0000,2295.41,2233.46,2195.37,2171.13,2138.09,2101.19,2067.14,2029.74,2007.9,1969.47,1959.49
336.5000,2326.63,2263.85,2224.98,2200.71,2167.73,2130.37,2094.83,2057.35,2035.54,1996.64,1986.17
337.0000,2360.46,2296.69,2257.08,2231.93,2198.96,2161.49,2124.55,2086.98,2064.63,2026.13,2015.29
337.5000,2395.96,2332.41,2292.21,2265.79,2232.7,2194.34,2156.72,2118.21,2095.47,2056.51,2045.33
338.0000,2422.57,2357.53,2317.47,2290.95,2256.73,2217.51,2180.79,2142.12,2118.08,2079.23,2067.69
338.5000,2456.53,2391.15,2350.91,2324.09,2289.76,2248.03,2211.85,2172.75,2147.78,2108.13,2096.9
339.0000,2484.07,2418.93,2377.68,2350.64,2315.43,2273.84,2236.77,2197.35,2172.06,2131.86,2120.66
339.5000,2513.43,2448.76,2406.63,2378.49,2343.54,2301.81,2263.52,2223.85,2198.02,2158.07,2146.43
340.0000,2540.77,2474.75,2432,2403.63,2368.72,2326.06,2287.52,2247.66,2220.97,2181.01,2169.17
340.5000,2569.73,2501.51,2459.76,2430.42,2394.69,2352.25,2312.58,2272.42,2245.07,2204.94,2193.83
341.0000,2594.76,2525.8,2483.52,2454.6,2417.98,2375.32,2335.31,2293.48,2266.64,2226.54,2214.75
341.5000,2621.32,2551.79,2508.92,2479.27,2442.34,2399.08,2359.32,2316.39,2289.6,2249.31,2236.81
