XYDATA,TRP_lipid-000_12-15-25-1,TRP_lipid-004_12-15-25-1,TRP_lipid-008_12-15-25-1,TRP_lipid-012_12-15-25-1,TRP_lipid-016_12-15-25-1,TRP_lipid-020_12-15-25-1,TRP_lipid-024_12-15-25-1,TRP_lipid-028_12-15-25-1,TRP_lipid-032_12-15-25-1,TRP_lipid-036_12-15-25-1,TRP_lipid-040_12-15-25-1
409.5000,937.445,893.745,854.381,792.938,819.113,812.921,812.568,803.481,793.287,787.319,780.121
410.0000,921.083,878.147,839.52,779.307,804.79,798.708,798.529,789.414,779.863,773.776,767.152
410.5000,903.139,861.281,823.722,764.387,789.262,783.075,783.161,774.389,765.112,758.965,752.816
411.0000,884.359,842.908,806.427,748.724,773.008,767.212,766.429,758.385,749.191,743.292,736.882
411.5000,869.046,827.908,791.98,735.694,759.343,753.626,752.816,744.967,736.098,730.003,723.899
412.0000,851.993,812.075,776.831,720.97,744.173,739.102,737.911,730.54,722.3,715.9,710.119
412.5000,833.481,794.769,760.601,705.363,728.465,723.628,722.431,715.502,707.066,700.694,695.597
413.0000,816.664,779.114,745.646,691.834,713.993,710.191,708.18,701.378,693.495,686.89,682.074
413.5000,802.397,765.041,732.023,679.43,701.476,697.223,695.485,688.7,681.35,674.441,670.138
414.0000,785.099,748.565,716.479,665.002,686.041,682.195,680.419,673.857,666.827,660.524,655.631
414.5000,772.173,736.523,704.802,654.247,674.945,671.412,669.181,662.586,656.593,649.475,644.826
415.0000,755.177,720.606,689.724,640.346,660.073,656.95,654.982,648.723,642.433,635.473,631.199
415.5000,741.529,707.766,677.374,628.968,648.562,645.064,643.349,636.795,631.043,623.519,619.856
416.0000,726.705,693.689,663.775,616.687,636.032,632.386,630.627,623.897,618.601,611.499,607.862
416.5000,710.598,678.497,649.279,603.716,622.241,618.721,616.809,610.395,605.06,598.286,594.785
417.0000,697.838,666.361,637.353,592.722,611.036,607.33,605.584,599.723,594.069,587.229,583.959
417.5000,683.558,652.794,624.364,581.099,598.473,595.515,593.479,587.647,582.225,575.237,572.284
418.0000,668.182,638.639,610.605,568.114,585.012,582.603,580.36,574.862,569.856,562.846,559.854
418.5000,655.855,626.86,599.728,557.857,574.314,572.388,569.866,564.194,559.645,552.335,549.921
419.0000,642.518,614.247,587.825,546.351,562.572,560.627,558.524,552.709,548.201,541.449,538.969
419.5000,627.862,600.659,574.452,534.107,550.072,548.62,545.796,540.548,536.485,529.781,527.121
420.0000,615.385,587.729,562.391,523.483,538.302,537.031,535.015,530.246,525.877,519.215,516.482
420.5000,604.394,576.799,551.658,513.711,528.303,527.088,524.857,520.583,516.08,509.572,506.731
421.0000,590.852,563.766,539.02,501.73,516.662,515.518,513.545,509.244,504.163,498.277,496.063
421.5000,580.751,554.339,530.268,493.049,508.084,507.124,504.802,500.49,495.841,490.212,487.631
422.0000,568,541.983,518.572,481.884,496.841,495.88,493.648,489.483,484.696,479.056,476.701
422.5000,555.527,529.411,506.8,471.387,485.599,484.58,482.446,479.073,473.398,468.623,466.118
423.0000,545.946,520.763,497.866,463.491,477.317,476.632,473.853,470.902,465.561,460.988,458.493
423.5000,533.659,508.757,486.226,452.971,466.305,465.76,463.509,460.056,455.625,450.736,448.341
424.0000,523.891,499.087,477.038,444.5,457.125,456.802,454.619,451.626,446.957,442.212,440.327
424.5000,512.817,488.684,467.175,435.395,447.565,447.213,445.303,442.096,437.895,433.029,431.123
425.0000,501.07,477.389,456.428,425.86,437.772,437.101,434.803,432.145,428.083,423.418,421.49
425.5000,491.654,468.042,447.656,417.96,429.575,429.08,426.392,424.019,420.187,415.541,413.633
426.0000,481.934,458.205,438.146,409.37,420.574,420.056,417.525,415.359,411.259,406.877,405.26
426.5000,470.435,447.643,427.782,400.111,410.737,410.652,407.972,405.916,402.309,397.473,396.448
427.0000,461.183,439.063,419.772,392.312,403.096,402.843,400.267,398.425,394.735,390.057,389.137
427.5000,451.32,429.941,410.936,383.984,394.565,394.228,391.82,389.906,386.577,381.933,381.105
428.0000,440.51,419.758,400.882,375.029,385.387,385.684,382.589,380.82,377.929,373.252,372.119
428.5000,432.086,411.574,393.301,367.879,377.941,378.359,375.41,373.644,370.488,366.232,365.261
429.0000,422.825,402.817,384.827,359.629,370.076,370.493,367.763,366.094,362.663,358.476,357.667
429.5000,413.227,393.48,375.65,351.347,361.641,361.894,359.363,357.664,354.373,350.251,349.431
430.0000,405.379,386.176,368.267,344.732,354.844,354.962,352.555,350.377,347.623,343.503,343.019
430.5000,396.852,378.136,360.268,337.259,347.217,347.402,345.28,342.708,340.144,336.297,335.749
431.0000,387.549,369.281,351.714,329.371,338.831,339.722,337.362,334.993,331.961,328.395,328.051
431.5000,380.139,361.919,344.781,322.852,332.326,333.069,331.028,328.449,325.578,322.021,321.685
432.0000,372.045,354.007,337.217,315.931,325.115,325.776,324.049,321.602,318.473,315.394,315.031
432.5000,363.461,345.731,329.044,308.852,317.463,318.014,316.437,313.919,311.302,308.356,307.788
433.0000,356.18,338.916,322.496,302.541,311.168,312.053,310.27,308.081,305.421,302.757,301.792
433.5000,348.376,331.653,315.403,295.945,304.414,305.484,303.798,301.456,299.128,296.505,295.27
434.0000,340.108,323.665,307.914,288.963,297.176,298.484,296.486,294.553,292.292,289.403,288.459
434.5000,333.322,317.12,301.807,283.098,291.363,292.731,290.584,288.847,286.632,283.927,283.212
435.0000,326.091,310.35,295.08,276.876,284.915,286.136,284.372,282.719,280.605,278.286,277.32
435.5000,318.463,302.918,287.736,270.429,278.434,279.322,277.706,276.414,274.053,271.893,271.001
436.0000,312.297,296.871,281.707,265.02,272.94,273.993,272.171,271.03,268.775,266.702,265.627
436.5000,305.509,290.531,275.572,259.329,267.107,268.178,265.911,265.121,263.059,261.136,259.884
437.0000,298.159,283.427,269.35,253.105,260.712,261.672,259.787,258.988,256.957,255.282,254.04
437.5000,292.199,277.958,263.858,248.31,255.713,256.789,254.621,253.868,252.056,250.377,249.441
438.0000,285.675,271.82,257.808,242.761,250.206,251.336,249.337,248.537,246.609,245.374,244.291
438.5000,278.744,265.381,251.423,237.197,243.927,245.299,243.359,242.395,241.009,239.784,238.83
439.0000,273.204,260.208,246.257,232.557,239.244,240.221,238.653,237.641,236.144,234.95,234.301
439.5000,267.117,254.557,240.664,227.582,233.95,234.864,233.38,232.552,230.897,230.012,229.279
440.0000,260.506,248.715,234.947,222.143,228.478,229.551,227.927,226.927,225.573,224.621,224.029
440.5000,255.414,243.534,230.345,217.822,224.136,224.932,223.57,222.489,221.134,220.363,219.821
441.0000,249.66,238.147,225.392,213.13,219.284,219.926,218.662,217.668,216.343,215.612,215.195
441.5000,243.414,232.524,219.78,208.239,214.334,214.752,213.557,212.456,211.389,210.919,210.019
442.0000,238.534,227.809,215.438,203.891,209.952,210.397,209.349,208.577,207.24,206.902,206.069
442.5000,233.248,222.796,210.837,199.352,205.056,205.681,204.989,203.94,202.738,202.509,201.81
443.0000,227.666,217.672,205.662,194.597,199.972,200.849,200.07,199.025,197.976,197.683,197.36
443.5000,222.95,213.159,201.473,190.809,196.16,196.719,196.159,195.18,194.257,193.987,193.423
444.0000,217.679,208.219,196.928,186.422,191.827,192.15,191.494,190.757,189.826,189.686,189.1
444.5000,212.635,203.527,192.443,182.508,187.48,187.502,187.073,186.479,185.529,185.406,184.883
445.0000,207.505,198.685,187.89,178.266,182.99,183.194,182.868,182.429,181.012,181.215,180.719
445.5000,203.364,194.739,184.097,174.593,179.377,179.712,179.294,178.943,177.343,177.88,177.244
446.0000,198.787,190.513,179.861,170.668,175.482,175.788,175.311,174.981,173.749,174.135,173.573
446.5000,193.823,185.647,175.713,166.685,171.238,171.36,171.247,170.64,169.618,170.093,169.862
447.0000,189.835,181.783,172.08,163.392,167.824,167.956,167.756,167.341,166.24,166.964,166.703
447.5000,185.471,177.587,168.138,159.895,163.857,164.046,164.049,163.897,162.704,163.591,163.127
448.0000,180.949,173.059,164.229,155.948,160.078,159.934,160.13,160.132,159.185,159.746,159.498
448.5000,177.078,169.453,160.759,152.895,156.814,156.703,157.104,156.9,156.241,156.814,156.525
449.0000,172.746,165.565,157.166,149.626,153.358,153.309,153.73,153.552,152.995,153.468,153.521
449.5000,168.49,161.531,153.399,145.964,149.588,149.77,150.134,149.995,149.61,149.885,150.002
450.0000,165,158.334,150.168,142.781,146.717,146.96,147.314,147.165,146.575,146.77,147.156
